product_id,product_name,skin_category,aspect,sentiment,count
5034583,[4종 택1] 구달 어성초 진정/수분/톤업/무기자차 선크림 50ml,지성,효과,positive,2
5035785,항균 풋샴푸 쿨링 410ML * 2개 구성 + 랩신 물티슈 증정,복합성,가격/가성비,positive,2
5035785,항균 풋샴푸 쿨링 410ML * 2개 구성 + 랩신 물티슈 증정,복합성,보습/수분,negative,1
5035785,항균 풋샴푸 쿨링 410ML * 2개 구성 + 랩신 물티슈 증정,복합성,트러블/자극,negative,1
5035785,항균 풋샴푸 쿨링 410ML * 2개 구성 + 랩신 물티슈 증정,복합성,향,negative,1
5035850,항균 풋샴푸 3종 세트 구성 410ML + 랩신 손소독티슈 2개입 추가 증정,건성,발림성/흡수력,positive,1
5035850,항균 풋샴푸 3종 세트 구성 410ML + 랩신 손소독티슈 2개입 추가 증정,건성,향,positive,1
5035850,항균 풋샴푸 3종 세트 구성 410ML + 랩신 손소독티슈 2개입 추가 증정,복합성,가격/가성비,positive,9
5035850,항균 풋샴푸 3종 세트 구성 410ML + 랩신 손소독티슈 2개입 추가 증정,복합성,보습/수분,negative,1
5035850,항균 풋샴푸 3종 세트 구성 410ML + 랩신 손소독티슈 2개입 추가 증정,복합성,트러블/자극,negative,1
5035850,항균 풋샴푸 3종 세트 구성 410ML + 랩신 손소독티슈 2개입 추가 증정,복합성,향,positive,14
5035850,항균 풋샴푸 3종 세트 구성 410ML + 랩신 손소독티슈 2개입 추가 증정,복합성,효과,positive,3
5035850,항균 풋샴푸 3종 세트 구성 410ML + 랩신 손소독티슈 2개입 추가 증정,지성,가격/가성비,positive,1
5035850,항균 풋샴푸 3종 세트 구성 410ML + 랩신 손소독티슈 2개입 추가 증정,지성,향,positive,10
5035850,항균 풋샴푸 3종 세트 구성 410ML + 랩신 손소독티슈 2개입 추가 증정,지성,효과,positive,2
5035890,항균 풋샴푸 오리지널 + 쿨링/보습 410ML 2개 구성 + 랩신 손소독티슈 증정,복합성,가격/가성비,positive,1
5035890,항균 풋샴푸 오리지널 + 쿨링/보습 410ML 2개 구성 + 랩신 손소독티슈 증정,복합성,보습/수분,positive,3
5035890,항균 풋샴푸 오리지널 + 쿨링/보습 410ML 2개 구성 + 랩신 손소독티슈 증정,복합성,향,positive,3
5035890,항균 풋샴푸 오리지널 + 쿨링/보습 410ML 2개 구성 + 랩신 손소독티슈 증정,복합성,효과,positive,1
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,건성,가격/가성비,positive,2
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,건성,발림성/흡수력,negative,3
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,건성,발림성/흡수력,positive,6
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,건성,보습/수분,negative,9
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,건성,보습/수분,positive,26
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,건성,트러블/자극,negative,4
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,건성,트러블/자극,positive,2
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,건성,효과,positive,1
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,민감성,가격/가성비,negative,1
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,민감성,가격/가성비,positive,4
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,민감성,발림성/흡수력,negative,3
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,민감성,발림성/흡수력,positive,9
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,민감성,보습/수분,negative,7
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,민감성,보습/수분,positive,19
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,민감성,트러블/자극,negative,8
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,민감성,트러블/자극,positive,2
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,민감성,향,negative,1
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,복합성,가격/가성비,positive,7
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,복합성,발림성/흡수력,negative,16
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,복합성,발림성/흡수력,positive,28
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,복합성,보습/수분,negative,20
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,복합성,보습/수분,neutral,1
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,복합성,보습/수분,positive,92
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,복합성,지속력,positive,2
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,복합성,트러블/자극,negative,17
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,복합성,트러블/자극,positive,4
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,복합성,향,negative,1
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,복합성,향,positive,1
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,복합성,효과,positive,5
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,지성,가격/가성비,positive,1
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,지성,발림성/흡수력,negative,6
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,지성,발림성/흡수력,positive,7
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,지성,보습/수분,negative,8
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,지성,보습/수분,positive,35
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,지성,용기/디자인,positive,2
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,지성,트러블/자극,negative,10
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,지성,트러블/자극,positive,3
5047443,[2PACK] 아쿠아 스쿠알란 세럼 70ml,지성,효과,positive,3
5064157,애플 듀이 핏 쿠션 기획 (본품+리필)(+미니선크림+별키링),건성,발림성/흡수력,positive,1
5064157,애플 듀이 핏 쿠션 기획 (본품+리필)(+미니선크림+별키링),건성,보습/수분,negative,1
5064157,애플 듀이 핏 쿠션 기획 (본품+리필)(+미니선크림+별키링),건성,보습/수분,positive,2
5064157,애플 듀이 핏 쿠션 기획 (본품+리필)(+미니선크림+별키링),건성,용기/디자인,negative,1
5064157,애플 듀이 핏 쿠션 기획 (본품+리필)(+미니선크림+별키링),건성,용기/디자인,neutral,1
5064157,애플 듀이 핏 쿠션 기획 (본품+리필)(+미니선크림+별키링),건성,용기/디자인,positive,1
5064157,애플 듀이 핏 쿠션 기획 (본품+리필)(+미니선크림+별키링),건성,지속력,positive,2
5064157,애플 듀이 핏 쿠션 기획 (본품+리필)(+미니선크림+별키링),복합성,가격/가성비,positive,2
5064157,애플 듀이 핏 쿠션 기획 (본품+리필)(+미니선크림+별키링),복합성,발림성/흡수력,positive,1
5064157,애플 듀이 핏 쿠션 기획 (본품+리필)(+미니선크림+별키링),복합성,보습/수분,negative,1
5064157,애플 듀이 핏 쿠션 기획 (본품+리필)(+미니선크림+별키링),복합성,보습/수분,positive,5
5064157,애플 듀이 핏 쿠션 기획 (본품+리필)(+미니선크림+별키링),복합성,용기/디자인,positive,1
5064157,애플 듀이 핏 쿠션 기획 (본품+리필)(+미니선크림+별키링),복합성,트러블/자극,positive,1
5066199,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL,복합성,발림성/흡수력,negative,1
5066199,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL,복합성,발림성/흡수력,positive,2
5066199,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL,복합성,보습/수분,positive,7
5066199,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL,복합성,트러블/자극,negative,1
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,건성,가격/가성비,positive,1
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,건성,발림성/흡수력,negative,3
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,건성,발림성/흡수력,positive,6
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,건성,보습/수분,negative,3
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,건성,보습/수분,positive,10
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,건성,트러블/자극,negative,3
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,건성,트러블/자극,positive,1
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,건성,향,negative,1
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,민감성,발림성/흡수력,positive,1
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,민감성,보습/수분,positive,3
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,민감성,트러블/자극,negative,1
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,복합성,가격/가성비,positive,2
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,복합성,발림성/흡수력,negative,4
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,복합성,발림성/흡수력,neutral,1
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,복합성,발림성/흡수력,positive,10
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,복합성,보습/수분,negative,3
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,복합성,보습/수분,positive,13
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,복합성,지속력,positive,1
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,복합성,트러블/자극,negative,3
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,복합성,트러블/자극,positive,1
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,지성,발림성/흡수력,negative,4
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,지성,발림성/흡수력,positive,7
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,지성,보습/수분,negative,1
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,지성,보습/수분,positive,9
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,지성,지속력,positive,1
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,지성,트러블/자극,negative,2
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,지성,트러블/자극,positive,2
5066205,데일리 UV 수분장벽 선세럼 SPF50+ PA++++ 50mL 2개,지성,효과,negative,1
5069062,[2pack] 소나무 진정 시카 선크림 40ml,건성,가격/가성비,negative,1
5069062,[2pack] 소나무 진정 시카 선크림 40ml,건성,가격/가성비,positive,3
5069062,[2pack] 소나무 진정 시카 선크림 40ml,건성,발림성/흡수력,positive,1
5069062,[2pack] 소나무 진정 시카 선크림 40ml,건성,트러블/자극,negative,2
5069062,[2pack] 소나무 진정 시카 선크림 40ml,건성,향,positive,1
5069062,[2pack] 소나무 진정 시카 선크림 40ml,민감성,가격/가성비,positive,2
5069062,[2pack] 소나무 진정 시카 선크림 40ml,민감성,발림성/흡수력,negative,1
5069062,[2pack] 소나무 진정 시카 선크림 40ml,민감성,발림성/흡수력,positive,3
5069062,[2pack] 소나무 진정 시카 선크림 40ml,민감성,보습/수분,positive,2
5069062,[2pack] 소나무 진정 시카 선크림 40ml,민감성,트러블/자극,negative,1
5069062,[2pack] 소나무 진정 시카 선크림 40ml,민감성,향,positive,1
5069062,[2pack] 소나무 진정 시카 선크림 40ml,복합성,가격/가성비,negative,1
5069062,[2pack] 소나무 진정 시카 선크림 40ml,복합성,가격/가성비,positive,1
5069062,[2pack] 소나무 진정 시카 선크림 40ml,복합성,발림성/흡수력,negative,5
5069062,[2pack] 소나무 진정 시카 선크림 40ml,복합성,발림성/흡수력,positive,4
5069062,[2pack] 소나무 진정 시카 선크림 40ml,복합성,보습/수분,negative,2
5069062,[2pack] 소나무 진정 시카 선크림 40ml,복합성,보습/수분,positive,7
5069062,[2pack] 소나무 진정 시카 선크림 40ml,복합성,트러블/자극,negative,9
5069062,[2pack] 소나무 진정 시카 선크림 40ml,복합성,효과,positive,1
5069062,[2pack] 소나무 진정 시카 선크림 40ml,지성,가격/가성비,positive,2
5069062,[2pack] 소나무 진정 시카 선크림 40ml,지성,발림성/흡수력,negative,3
5069062,[2pack] 소나무 진정 시카 선크림 40ml,지성,발림성/흡수력,positive,1
5069062,[2pack] 소나무 진정 시카 선크림 40ml,지성,보습/수분,positive,2
5069062,[2pack] 소나무 진정 시카 선크림 40ml,지성,트러블/자극,negative,4
5069336,레모니 플러터 50g - 큐티클 버터,건성,보습/수분,positive,7
5069336,레모니 플러터 50g - 큐티클 버터,건성,향,negative,1
5069336,레모니 플러터 50g - 큐티클 버터,건성,향,neutral,1
5069336,레모니 플러터 50g - 큐티클 버터,건성,향,positive,4
5069336,레모니 플러터 50g - 큐티클 버터,건성,효과,positive,1
5069336,레모니 플러터 50g - 큐티클 버터,복합성,가격/가성비,negative,1
5069336,레모니 플러터 50g - 큐티클 버터,복합성,가격/가성비,positive,1
5069336,레모니 플러터 50g - 큐티클 버터,복합성,발림성/흡수력,negative,1
5069336,레모니 플러터 50g - 큐티클 버터,복합성,발림성/흡수력,positive,3
5069336,레모니 플러터 50g - 큐티클 버터,복합성,보습/수분,positive,8
5069336,레모니 플러터 50g - 큐티클 버터,복합성,향,negative,1
5069336,레모니 플러터 50g - 큐티클 버터,복합성,향,positive,7
5069336,레모니 플러터 50g - 큐티클 버터,복합성,효과,positive,2
5084191,톤업 CE 선크림 40ml,복합성,가격/가성비,positive,1
5084191,톤업 CE 선크림 40ml,복합성,발림성/흡수력,positive,3
5084191,톤업 CE 선크림 40ml,복합성,보습/수분,positive,2
5090978,[+지우개패드2매 증정]오일 컨트롤 선스틱,복합성,발림성/흡수력,negative,3
5090978,[+지우개패드2매 증정]오일 컨트롤 선스틱,복합성,발림성/흡수력,positive,3
5090978,[+지우개패드2매 증정]오일 컨트롤 선스틱,복합성,보습/수분,positive,1
5090978,[+지우개패드2매 증정]오일 컨트롤 선스틱,복합성,트러블/자극,negative,1
5090978,[+지우개패드2매 증정]오일 컨트롤 선스틱,지성,가격/가성비,negative,1
5090978,[+지우개패드2매 증정]오일 컨트롤 선스틱,지성,가격/가성비,positive,1
5090978,[+지우개패드2매 증정]오일 컨트롤 선스틱,지성,발림성/흡수력,negative,2
5090978,[+지우개패드2매 증정]오일 컨트롤 선스틱,지성,발림성/흡수력,positive,1
5090978,[+지우개패드2매 증정]오일 컨트롤 선스틱,지성,보습/수분,positive,1
5090978,[+지우개패드2매 증정]오일 컨트롤 선스틱,지성,용기/디자인,positive,1
5090978,[+지우개패드2매 증정]오일 컨트롤 선스틱,지성,효과,positive,1
5094413,3HR 블러링 선파우더,복합성,지속력,positive,1
5094782,테라크네365 바디미스트 200ml,건성,발림성/흡수력,negative,4
5094782,테라크네365 바디미스트 200ml,건성,발림성/흡수력,positive,3
5094782,테라크네365 바디미스트 200ml,건성,보습/수분,positive,1
5094782,테라크네365 바디미스트 200ml,건성,트러블/자극,positive,1
5094782,테라크네365 바디미스트 200ml,건성,효과,positive,5
5094782,테라크네365 바디미스트 200ml,복합성,발림성/흡수력,negative,2
5094782,테라크네365 바디미스트 200ml,복합성,발림성/흡수력,positive,4
5094782,테라크네365 바디미스트 200ml,복합성,보습/수분,positive,6
5094782,테라크네365 바디미스트 200ml,복합성,트러블/자극,negative,8
5094782,테라크네365 바디미스트 200ml,복합성,트러블/자극,positive,6
5094782,테라크네365 바디미스트 200ml,복합성,향,positive,1
5094782,테라크네365 바디미스트 200ml,복합성,효과,negative,1
5094782,테라크네365 바디미스트 200ml,복합성,효과,positive,15
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,건성,발림성/흡수력,positive,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,건성,보습/수분,negative,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,건성,보습/수분,positive,2
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,건성,용기/디자인,positive,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,건성,트러블/자극,negative,4
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,건성,트러블/자극,positive,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,건성,향,negative,3
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,건성,향,positive,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,건성,효과,positive,4
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,민감성,트러블/자극,negative,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,민감성,트러블/자극,positive,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,민감성,향,positive,7
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,민감성,효과,positive,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,복합성,가격/가성비,positive,2
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,복합성,발림성/흡수력,positive,3
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,복합성,보습/수분,negative,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,복합성,보습/수분,positive,4
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,복합성,트러블/자극,negative,9
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,복합성,트러블/자극,positive,6
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,복합성,향,negative,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,복합성,향,neutral,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,복합성,향,positive,8
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,복합성,효과,negative,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,복합성,효과,positive,15
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,지성,가격/가성비,positive,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,지성,발림성/흡수력,negative,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,지성,보습/수분,negative,1
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,지성,보습/수분,positive,2
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,지성,트러블/자극,negative,9
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,지성,트러블/자극,positive,5
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,지성,향,negative,2
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,지성,향,positive,4
5098451,[증정] 시카 아크네 클리어 바디워시 400ml,지성,효과,positive,5
5098454,시카 아크네 클리어 필링스크럽 200g,복합성,발림성/흡수력,negative,1
5098454,시카 아크네 클리어 필링스크럽 200g,복합성,트러블/자극,negative,10
5098454,시카 아크네 클리어 필링스크럽 200g,복합성,트러블/자극,positive,1
5098454,시카 아크네 클리어 필링스크럽 200g,복합성,향,negative,1
5098454,시카 아크네 클리어 필링스크럽 200g,복합성,향,positive,1
5098454,시카 아크네 클리어 필링스크럽 200g,복합성,효과,negative,2
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),건성,가격/가성비,positive,4
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),건성,발림성/흡수력,negative,2
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),건성,발림성/흡수력,positive,6
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),건성,보습/수분,negative,3
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),건성,보습/수분,positive,3
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),건성,용기/디자인,positive,3
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),건성,효과,positive,3
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),민감성,발림성/흡수력,negative,1
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),민감성,발림성/흡수력,positive,1
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),민감성,보습/수분,positive,1
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),민감성,용기/디자인,positive,2
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),민감성,지속력,positive,1
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),민감성,트러블/자극,negative,1
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),민감성,효과,positive,1
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),복합성,가격/가성비,positive,1
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),복합성,발림성/흡수력,negative,7
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),복합성,발림성/흡수력,positive,8
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),복합성,보습/수분,negative,1
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),복합성,보습/수분,positive,6
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),복합성,용기/디자인,positive,3
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),복합성,지속력,positive,2
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),복합성,트러블/자극,negative,4
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),복합성,트러블/자극,positive,1
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),복합성,향,positive,3
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),복합성,효과,positive,4
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),지성,가격/가성비,positive,3
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),지성,발림성/흡수력,negative,5
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),지성,발림성/흡수력,positive,7
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),지성,보습/수분,positive,3
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),지성,용기/디자인,positive,3
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),지성,지속력,positive,1
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),지성,트러블/자극,positive,3
5105948,블러 피니쉬 선쿠션 리필기획 SPF50+ PA++++ (2종 택1) (+미니쿠션랜덤증정),지성,향,positive,1
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),민감성,발림성/흡수력,positive,2
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),민감성,용기/디자인,positive,1
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),민감성,지속력,positive,1
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),민감성,트러블/자극,negative,1
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),민감성,트러블/자극,positive,1
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),복합성,가격/가성비,positive,2
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),복합성,발림성/흡수력,negative,2
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),복합성,발림성/흡수력,positive,1
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),복합성,지속력,negative,1
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),복합성,트러블/자극,negative,1
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),복합성,향,positive,1
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),복합성,효과,positive,1
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),지성,가격/가성비,positive,2
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),지성,발림성/흡수력,negative,2
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),지성,발림성/흡수력,positive,4
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),지성,보습/수분,positive,1
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),지성,용기/디자인,positive,3
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),지성,트러블/자극,negative,2
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),지성,향,positive,1
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),지성,효과,positive,1
5108799,[데일리장벽크림] 마데카크림 타임리버스 제로 80ml + [증정] 히알론 겔 마스크 1매+크림 5ml,건성,가격/가성비,positive,2
5108799,[데일리장벽크림] 마데카크림 타임리버스 제로 80ml + [증정] 히알론 겔 마스크 1매+크림 5ml,건성,발림성/흡수력,negative,4
5108799,[데일리장벽크림] 마데카크림 타임리버스 제로 80ml + [증정] 히알론 겔 마스크 1매+크림 5ml,건성,발림성/흡수력,neutral,1
5108799,[데일리장벽크림] 마데카크림 타임리버스 제로 80ml + [증정] 히알론 겔 마스크 1매+크림 5ml,건성,발림성/흡수력,positive,14
5108799,[데일리장벽크림] 마데카크림 타임리버스 제로 80ml + [증정] 히알론 겔 마스크 1매+크림 5ml,건성,보습/수분,negative,1
5108799,[데일리장벽크림] 마데카크림 타임리버스 제로 80ml + [증정] 히알론 겔 마스크 1매+크림 5ml,건성,보습/수분,positive,21
5108799,[데일리장벽크림] 마데카크림 타임리버스 제로 80ml + [증정] 히알론 겔 마스크 1매+크림 5ml,건성,용기/디자인,positive,2
5108799,[데일리장벽크림] 마데카크림 타임리버스 제로 80ml + [증정] 히알론 겔 마스크 1매+크림 5ml,건성,트러블/자극,negative,4
5108799,[데일리장벽크림] 마데카크림 타임리버스 제로 80ml + [증정] 히알론 겔 마스크 1매+크림 5ml,건성,트러블/자극,neutral,1
5108799,[데일리장벽크림] 마데카크림 타임리버스 제로 80ml + [증정] 히알론 겔 마스크 1매+크림 5ml,건성,향,neutral,1
5108799,[데일리장벽크림] 마데카크림 타임리버스 제로 80ml + [증정] 히알론 겔 마스크 1매+크림 5ml,건성,향,positive,1
5108799,[데일리장벽크림] 마데카크림 타임리버스 제로 80ml + [증정] 히알론 겔 마스크 1매+크림 5ml,건성,효과,positive,3
